The Geodesy Plotter,Date: 2026-05-11 11:16:31,Total: 5789,"solution: SPOTGINS
productType: POSITION
"

NAME,EPOCH START,EPOCH END,UPDATED,DOI,REF FRAME,CONSTELLATION,DOWNLOAD URL,YEARS,FILL RATE,NETWORKS,ANALYSIS CENTER,SOLUTION,STATION,PRODUCT TYPE
SPOTGINS_JTGT00NZL.ENU,2025-02-21T00:00:00Z,2025-12-20T23:59:59Z,2026-04-08T09:51:52Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/JTGT00NZL/SPOTGINS_JTGT00NZL.enu,0.8158795028772784,85.8085808580858,"['GeoNet', 'SONEL', 'UCSD']",ULR,SPOTGINS,JTGT00NZL,POSITION
SPOTGINS_JUGU00ROU.ENU,2012-04-03T00:00:00Z,2017-12-22T23:59:59Z,2024-10-31T12:00:39Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/JUGU00ROU/SPOTGINS_JUGU00ROU.enu,5.711727095850128,79.99042604116802,"['EPOS', 'NFO_VRANCEA', 'NIEP_GNSS']",EOST,SPOTGINS,JUGU00ROU,POSITION
SPOTGINS_JUMA00ESP.ENU,2015-02-10T00:00:00Z,2025-05-31T23:59:59Z,2025-08-12T15:58:53Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/JUMA00ESP/SPOTGINS_JUMA00ESP.enu,10.298539781225442,81.69500531349628,"['EPOS', 'REGAM']",EOST,SPOTGINS,JUMA00ESP,POSITION
SPOTGINS_JUML00MYS.ENU,2007-01-01T00:00:00Z,2017-03-25T23:59:59Z,2026-04-08T09:53:54Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/JUML00MYS/SPOTGINS_JUML00MYS.enu,10.232717285218142,77.22772277227723,"['APREF', 'SONEL', 'UCSD']",ULR,SPOTGINS,JUML00MYS,POSITION
SPOTGINS_JUNT00CHL.ENU,2013-01-01T00:00:00Z,2024-05-06T23:59:59Z,2025-04-10T04:51:01Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/JUNT00CHL/SPOTGINS_JUNT00CHL.enu,11.345083244606688,81.10521235521236,['CSN'],EOST,SPOTGINS,JUNT00CHL,POSITION
SPOTGINS_JUVI00FRA.ENU,2012-02-21T00:00:00Z,2025-12-28T23:59:59Z,2026-02-12T07:58:14Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/JUVI00FRA/SPOTGINS_JUVI00FRA.enu,13.843258010748599,88.65612648221344,['Orpheon'],OMP,SPOTGINS,JUVI00FRA,POSITION
SPOTGINS_JVCH00ARG.ENU,2019-12-17T00:00:00Z,2024-12-31T23:59:59Z,2025-03-18T15:02:38Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/JVCH00ARG/SPOTGINS_JVCH00ARG.enu,5.041067730118893,96.52362846279196,,EOST,SPOTGINS,JVCH00ARG,POSITION
SPOTGINS_JVGO00ARG.ENU,2014-09-05T00:00:00Z,2024-12-31T23:59:59Z,2025-03-18T15:02:38Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/JVGO00ARG/SPOTGINS_JVGO00ARG.enu,10.317476582503106,96.39257294429709,,EOST,SPOTGINS,JVGO00ARG,POSITION
SPOTGINS_JWLF00GRL.ENU,2008-07-16T00:00:00Z,2025-06-30T23:59:59Z,2025-08-14T15:33:50Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/JWLF00GRL/SPOTGINS_JWLF00GRL.enu,16.94729634065962,89.47198449862749,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,JWLF00GRL,POSITION
SPOTGINS_KABR00ISR.ENU,2000-05-04T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:23:41Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KABR00ISR/SPOTGINS_KABR00ISR.enu,25.78291121631556,85.9917223814072,"['SONEL', 'UCSD']",ULR,SPOTGINS,KABR00ISR,POSITION
SPOTGINS_KAD600SWE.ENU,2011-06-16T00:00:00Z,2025-05-31T23:59:59Z,2025-07-15T10:48:09Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAD600SWE/SPOTGINS_KAD600SWE.enu,13.944558489872486,99.0780698313064,"['EPN', 'EPOS', 'UCSD']",EOST,SPOTGINS,KAD600SWE,POSITION
SPOTGINS_KAGA00GRL.ENU,2006-05-24T00:00:00Z,2025-06-30T23:59:59Z,2025-08-14T15:33:50Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAGA00GRL/SPOTGINS_KAGA00GRL.enu,19.10403829822293,96.17314031818833,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,KAGA00GRL,POSITION
SPOTGINS_KAGZ00GRL.ENU,2007-08-29T00:00:00Z,2025-06-30T23:59:59Z,2025-08-14T15:33:51Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAGZ00GRL/SPOTGINS_KAGZ00GRL.enu,17.82956875681294,83.4382194934766,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,KAGZ00GRL,POSITION
SPOTGINS_KAHU00NZL.ENU,2006-04-20T00:00:00Z,2025-03-31T23:59:59Z,2025-05-28T13:01:59Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAHU00NZL/SPOTGINS_KAHU00NZL.enu,18.93360708672396,99.69657563935847,"['GeoNet', 'UCSD']",EOST,SPOTGINS,KAHU00NZL,POSITION
SPOTGINS_KAIK00NZL.ENU,2004-02-01T00:00:00Z,2025-03-31T23:59:59Z,2025-05-28T13:01:59Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAIK00NZL/SPOTGINS_KAIK00NZL.enu,21.16438509265597,99.49540690904387,"['APREF', 'GeoNet', 'UCSD']",EOST,SPOTGINS,KAIK00NZL,POSITION
SPOTGINS_KAIN00BEL.ENU,2004-07-16T00:00:00Z,2025-06-30T23:59:59Z,2025-09-16T10:12:46Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAIN00BEL/SPOTGINS_KAIN00BEL.enu,20.94729634065962,97.02116540371047,"['EPOS', 'WALCORS']",EOST,SPOTGINS,KAIN00BEL,POSITION
SPOTGINS_KAIS00DEU.ENU,2010-02-19T00:00:00Z,2022-01-13T23:59:59Z,2025-05-20T12:57:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAIS00DEU/SPOTGINS_KAIS00DEU.enu,11.88432577255558,76.67356797791581,,EOST,SPOTGINS,KAIS00DEU,POSITION
SPOTGINS_KALA00GRC.ENU,2014-10-10T00:00:00Z,2022-09-15T23:59:59Z,2025-09-17T11:10:34Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KALA00GRC/SPOTGINS_KALA00GRC.enu,7.919917832788299,95.16741456679323,,EOST,SPOTGINS,KALA00GRC,POSITION
SPOTGINS_KALG00AUS.ENU,2008-06-11T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:27Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KALG00AUS/SPOTGINS_KALG00AUS.enu,17.054756984054553,95.34435703965323,['APREF'],EOST,SPOTGINS,KALG00AUS,POSITION
SPOTGINS_KALI00POL.ENU,2009-05-07T00:00:00Z,2025-06-30T23:59:59Z,2025-09-18T20:52:42Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KALI00POL/SPOTGINS_KALI00POL.enu,16.150581761604176,73.09713510764536,"['EPOS', 'ASGEUPOS']",EOST,SPOTGINS,KALI00POL,POSITION
SPOTGINS_KALL00BEL.ENU,2003-05-05T00:00:00Z,2011-02-23T23:59:59Z,2025-09-16T10:12:46Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KALL00BEL/SPOTGINS_KALL00BEL.enu,7.791124768676959,93.26552086987022,"['EPOS', 'FLEPOS']",EOST,SPOTGINS,KALL00BEL,POSITION
SPOTGINS_KALL00EST.ENU,2024-10-31T00:00:00Z,2025-04-30T23:59:59Z,2025-06-17T22:14:55Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KALL00EST/SPOTGINS_KALL00EST.enu,0.495665037898953,100.0,"['EPOS', 'ESTPOS']",EOST,SPOTGINS,KALL00EST,POSITION
SPOTGINS_KALM00GRC.ENU,2010-11-03T00:00:00Z,2016-05-26T23:59:59Z,2026-04-08T09:57:32Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KALM00GRC/SPOTGINS_KALM00GRC.enu,5.558635606002992,86.46653543307087,[],ULR,SPOTGINS,KALM00GRC,POSITION
SPOTGINS_KAM100POL.ENU,2010-04-14T00:00:00Z,2025-06-30T23:59:59Z,2025-09-18T20:52:42Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAM100POL/SPOTGINS_KAM100POL.enu,15.210814478921083,81.86071621378441,"['EPOS', 'ASGEUPOS']",EOST,SPOTGINS,KAM100POL,POSITION
SPOTGINS_KANZ00RWA.ENU,2022-08-02T00:00:00Z,2024-12-31T23:59:59Z,2025-03-22T19:50:39Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KANZ00RWA/SPOTGINS_KANZ00RWA.enu,2.410563509265597,99.77324263038548,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,KANZ00RWA,POSITION
SPOTGINS_KAPI00GRL.ENU,2020-09-11T00:00:00Z,2025-06-30T23:59:59Z,2025-08-14T15:33:51Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAPI00GRL/SPOTGINS_KAPI00GRL.enu,4.793976696580222,98.85974914481186,[],EOST,SPOTGINS,KAPI00GRL,POSITION
SPOTGINS_KAPS00GRC.ENU,2021-10-24T00:00:00Z,2025-06-30T23:59:59Z,2025-09-17T11:10:34Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAPS00GRC/SPOTGINS_KAPS00GRC.enu,3.678986963520673,94.20074349442379,"['EPOS', 'NOANET']",EOST,SPOTGINS,KAPS00GRC,POSITION
SPOTGINS_KAPT00NZL.ENU,2004-06-10T00:00:00Z,2025-03-31T23:59:59Z,2025-05-28T13:01:59Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAPT00NZL/SPOTGINS_KAPT00NZL.enu,20.796714547367355,98.69736842105263,"['GeoNet', 'UCSD']",EOST,SPOTGINS,KAPT00NZL,POSITION
SPOTGINS_KARA00NZL.ENU,2000-05-04T00:00:00Z,2025-03-31T23:59:59Z,2025-05-28T13:01:59Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KARA00NZL/SPOTGINS_KARA00NZL.enu,24.89801502649124,96.92240052758848,"['GeoNet', 'UCSD']",EOST,SPOTGINS,KARA00NZL,POSITION
SPOTGINS_KARD00EST.ENU,2009-01-03T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:16:58Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/KARD00EST/SPOTGINS_KARD00EST.enu,17.12867895530712,94.23046188269139,"['EPOS', 'ESTPOS', 'SONEL', 'UCSD']",ULR,SPOTGINS,KARD00EST,POSITION
SPOTGINS_KARL00DEU.ENU,2000-05-04T00:00:00Z,2025-03-31T23:59:59Z,2025-05-20T12:57:22Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KARL00DEU/SPOTGINS_KARL00DEU.enu,24.89801502649124,99.05463339562493,"['EPN', 'EPOS']",EOST,SPOTGINS,KARL00DEU,POSITION
SPOTGINS_KARO00MWI.ENU,2012-07-16T00:00:00Z,2024-02-08T23:59:59Z,2024-04-07T09:55:16Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KARO00MWI/SPOTGINS_KARO00MWI.enu,11.55840745177073,74.19507575757575,['UCSD'],EOST,SPOTGINS,KARO00MWI,POSITION
SPOTGINS_KARR00AUS.ENU,2000-05-04T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:27Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KARR00AUS/SPOTGINS_KARR00AUS.enu,25.158795313965573,92.59984764392209,"['APREF', 'IGS', 'SONEL', 'UCSD']",EOST,SPOTGINS,KARR00AUS,POSITION
SPOTGINS_KARU00AUS.ENU,2021-11-19T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T09:52:52Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/KARU00AUS/SPOTGINS_KARU00AUS.enu,4.249144389940933,78.18532818532819,"['APREF', 'SONEL', 'UCSD']",ULR,SPOTGINS,KARU00AUS,POSITION
SPOTGINS_KASI00GRC.ENU,2007-04-01T00:00:00Z,2017-05-06T23:59:59Z,2026-04-08T10:05:04Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KASI00GRC/SPOTGINS_KASI00GRC.enu,10.098562596648668,92.78937381404174,"['EPOS', 'NOANET', 'SONEL', 'UCSD']",ULR,SPOTGINS,KASI00GRC,POSITION
SPOTGINS_KASM00MWI.ENU,2013-03-05T00:00:00Z,2023-03-23T23:59:59Z,2024-04-07T09:55:16Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KASM00MWI/SPOTGINS_KASM00MWI.enu,10.052019133267422,78.47997820757287,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,KASM00MWI,POSITION
SPOTGINS_KAST00ESP.ENU,2022-03-25T00:00:00Z,2025-02-23T23:59:59Z,2025-08-12T15:58:53Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAST00ESP/SPOTGINS_KAST00ESP.enu,2.903490728065506,88.65979381443299,"['EPOS', 'EUSKADIGNSS']",EOST,SPOTGINS,KAST00ESP,POSITION
SPOTGINS_KAT100AUS.ENU,2010-03-13T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:27Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAT100AUS/SPOTGINS_KAT100AUS.enu,15.298539781225442,97.61989978525412,"['APREF', 'IGS', 'SONEL', 'UCSD']",EOST,SPOTGINS,KAT100AUS,POSITION
SPOTGINS_KAT200AUS.ENU,2010-03-13T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:27Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAT200AUS/SPOTGINS_KAT200AUS.enu,15.298539781225442,91.30279169649248,"['APREF', 'UCSD']",EOST,SPOTGINS,KAT200AUS,POSITION
SPOTGINS_KATC00GRC.ENU,2012-08-31T00:00:00Z,2019-12-16T23:59:59Z,2025-09-17T11:10:34Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KATC00GRC/SPOTGINS_KATC00GRC.enu,7.292835925418917,71.01013894104393,"['EPOS', 'NOANET', 'SONEL', 'UCSD', 'UNAVCO']",EOST,SPOTGINS,KATC00GRC,POSITION
SPOTGINS_KATE00GRC.ENU,2009-12-18T00:00:00Z,2020-02-19T23:59:59Z,2025-09-17T11:10:34Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KATE00GRC/SPOTGINS_KATE00GRC.enu,10.169746717114103,88.61679224973089,,EOST,SPOTGINS,KATE00GRC,POSITION
SPOTGINS_KATO00POL.ENU,2003-07-23T00:00:00Z,2025-06-30T23:59:59Z,2025-09-18T20:52:42Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KATO00POL/SPOTGINS_KATO00POL.enu,21.928131385149694,97.15497878712253,"['ASGEUPOS', 'EPN', 'EPOS', 'UCSD']",EOST,SPOTGINS,KATO00POL,POSITION
SPOTGINS_KAVA00GRC.ENU,2010-09-09T00:00:00Z,2016-05-26T23:59:59Z,2026-04-27T06:43:24Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAVA00GRC/SPOTGINS_KAVA00GRC.enu,5.706365471391995,68.90273119310014,,ULR,SPOTGINS,KAVA00GRC,POSITION
SPOTGINS_KAWE00MYT.ENU,2018-02-09T00:00:00Z,2025-02-24T23:59:59Z,2026-04-23T07:01:46Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KAWE00MYT/SPOTGINS_KAWE00MYT.enu,7.043805580906025,93.08200544111932,"['RGP', 'UCSD']",ULR,SPOTGINS,KAWE00MYT,POSITION
SPOTGINS_KBDO00MNG.ENU,2023-01-15T00:00:00Z,2024-08-31T23:59:59Z,2025-06-17T22:22:52Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KBDO00MNG/SPOTGINS_KBDO00MNG.enu,1.6216061741070298,99.66386554621849,"['APREF', 'UCSD']",EOST,SPOTGINS,KBDO00MNG,POSITION
SPOTGINS_KBUG00GRL.ENU,2007-08-27T00:00:00Z,2025-06-30T23:59:59Z,2025-08-14T15:33:51Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KBUG00GRL/SPOTGINS_KBUG00GRL.enu,17.835044458387202,95.12045419671628,['UCSD'],EOST,SPOTGINS,KBUG00GRL,POSITION
SPOTGINS_KDA100SVN.ENU,2020-01-01T00:00:00Z,2025-05-29T23:59:59Z,2025-07-23T13:44:13Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KDA100SVN/SPOTGINS_KDA100SVN.enu,5.408053812710726,99.13924050632912,['EPOS'],EOST,SPOTGINS,KDA100SVN,POSITION
SPOTGINS_KDA200SVN.ENU,2016-01-03T00:00:00Z,2025-05-29T23:59:59Z,2025-07-23T13:44:13Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KDA200SVN/SPOTGINS_KDA200SVN.enu,9.402578111136462,99.44670937682002,"['EPN', 'EPOS', 'UCSD']",EOST,SPOTGINS,KDA200SVN,POSITION
SPOTGINS_KEGA00FRA.ENU,2017-09-15T00:00:00Z,2025-12-28T23:59:59Z,2026-03-01T19:27:12Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KEGA00FRA/SPOTGINS_KEGA00FRA.enu,8.28462237305752,96.5972910472415,"['RGP', 'UCSD']",OMP,SPOTGINS,KEGA00FRA,POSITION
SPOTGINS_KELN00AUS.ENU,2009-02-13T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:27Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KELN00AUS/SPOTGINS_KELN00AUS.enu,16.37246175247801,98.24473420260782,['APREF'],EOST,SPOTGINS,KELN00AUS,POSITION
SPOTGINS_KELO00GBR.ENU,2011-04-14T00:00:00Z,2025-06-30T23:59:59Z,2025-08-26T15:47:06Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KELO00GBR/SPOTGINS_KELO00GBR.enu,14.210814478921083,98.43990755007704,"['EPOS', 'OS Net']",EOST,SPOTGINS,KELO00GBR,POSITION
SPOTGINS_KELS00USA.ENU,2000-05-04T00:00:00Z,2007-09-10T23:59:59Z,2026-04-08T09:54:04Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KELS00USA/SPOTGINS_KELS00USA.enu,7.347707018277689,94.86224869694713,"['NGS', 'SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,KELS00USA,POSITION
SPOTGINS_KELY00GRL.ENU,2000-05-04T00:00:00Z,2025-06-30T23:59:59Z,2025-08-14T15:33:51Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KELY00GRL/SPOTGINS_KELY00GRL.enu,25.158795313965573,77.10305800413538,"['APREF', 'EPN', 'EPOS', 'IGS', 'SONEL', 'UCSD']",EOST,SPOTGINS,KELY00GRL,POSITION
SPOTGINS_KEN100USA.ENU,2000-05-04T00:00:00Z,2007-09-05T23:59:59Z,2026-04-08T10:01:40Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KEN100USA/SPOTGINS_KEN100USA.enu,7.334017764342028,94.70346885490488,"['NGS', 'SONEL', 'UCSD']",ULR,SPOTGINS,KEN100USA,POSITION
SPOTGINS_KEN500USA.ENU,2007-09-07T00:00:00Z,2020-06-30T23:59:59Z,2026-04-08T10:08:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KEN500USA/SPOTGINS_KEN500USA.enu,12.80492809972875,90.96346934415723,"['NGS', 'SONEL', 'UCSD']",ULR,SPOTGINS,KEN500USA,POSITION
SPOTGINS_KEPA00SGS.ENU,2013-02-11T00:00:00Z,2022-11-08T23:59:59Z,2026-04-08T10:06:57Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KEPA00SGS/SPOTGINS_KEPA00SGS.enu,9.72826827768905,97.04890387858347,"['SONEL', 'UCSD', 'UNAVCO']",ULR,SPOTGINS,KEPA00SGS,POSITION
SPOTGINS_KEPK00AUS.ENU,2013-04-16T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:27Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KEPK00AUS/SPOTGINS_KEPK00AUS.enu,12.20533877734682,84.34275459847466,"['APREF', 'UCSD']",EOST,SPOTGINS,KEPK00AUS,POSITION
SPOTGINS_KEPN00POL.ENU,2009-01-01T00:00:00Z,2025-06-30T23:59:59Z,2025-09-18T20:52:42Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KEPN00POL/SPOTGINS_KEPN00POL.enu,16.49292718711182,74.3402489626556,"['EPOS', 'ASGEUPOS']",EOST,SPOTGINS,KEPN00POL,POSITION
SPOTGINS_KERA00GRC.ENU,2006-05-07T00:00:00Z,2016-02-22T23:59:59Z,2025-09-17T11:10:34Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KERA00GRC/SPOTGINS_KERA00GRC.enu,9.782911216315563,74.7903856903298,"['UCSD', 'UNAVCO']",EOST,SPOTGINS,KERA00GRC,POSITION
SPOTGINS_KERE00NZL.ENU,2006-05-18T00:00:00Z,2025-03-31T23:59:59Z,2025-05-28T13:01:59Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KERE00NZL/SPOTGINS_KERE00NZL.enu,18.859685115471393,97.96895401131582,"['GeoNet', 'UCSD']",EOST,SPOTGINS,KERE00NZL,POSITION
SPOTGINS_KERG00ATF.ENU,2000-05-04T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:25:46Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KERG00ATF/SPOTGINS_KERG00ATF.enu,25.78291121631556,94.04648201209805,"['APREF', 'IGS', 'SONEL', 'UCSD']",ULR,SPOTGINS,KERG00ATF,POSITION
SPOTGINS_KERK00NLD.ENU,2010-01-01T00:00:00Z,2025-06-30T23:59:59Z,2025-09-16T03:47:35Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KERK00NLD/SPOTGINS_KERK00NLD.enu,15.492927187111821,99.04593639575971,['NETPOS'],EOST,SPOTGINS,KERK00NLD,POSITION
SPOTGINS_KERR00ATF.ENU,2024-06-17T00:00:00Z,2025-05-15T23:59:59Z,2026-04-08T10:49:03Z,,IGS20,GE,https://geodesy-plotter.ipgp.fr/data/KERR00ATF/SPOTGINS_KERR00ATF.enu,0.9007528772783735,41.44144144144144,"['EPOS', 'ROSAME', 'SONEL', 'UCSD']",ULR,SPOTGINS,KERR00ATF,POSITION
SPOTGINS_KETG00ATF.ENU,2003-12-15T00:00:00Z,2026-02-19T23:59:59Z,2026-04-08T10:17:46Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KETG00ATF/SPOTGINS_KETG00ATF.enu,22.1779602694755,73.17043070467729,"['SONEL', 'UCSD']",ULR,SPOTGINS,KETG00ATF,POSITION
SPOTGINS_KEV200FIN.ENU,2014-02-12T00:00:00Z,2025-06-30T23:59:59Z,2025-09-17T17:31:37Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KEV200FIN/SPOTGINS_KEV200FIN.enu,11.375199603265141,99.5669954293962,"['EPN', 'EPOS', 'UCSD']",EOST,SPOTGINS,KEV200FIN,POSITION
SPOTGINS_KEYW00GBR.ENU,2007-07-15T00:00:00Z,2025-06-30T23:59:59Z,2025-08-26T15:47:06Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KEYW00GBR/SPOTGINS_KEYW00GBR.enu,17.95003419144675,98.52156683432403,"['EPOS', 'OS Net']",EOST,SPOTGINS,KEYW00GBR,POSITION
SPOTGINS_KGA100SVN.ENU,2020-01-01T00:00:00Z,2025-05-31T23:59:59Z,2025-07-23T13:44:13Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KGA100SVN/SPOTGINS_KGA100SVN.enu,5.410791663497858,99.08998988877654,['EPOS'],EOST,SPOTGINS,KGA100SVN,POSITION
SPOTGINS_KGIS00AUS.ENU,2013-11-28T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:27Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KGIS00AUS/SPOTGINS_KGIS00AUS.enu,11.58327626308718,96.03024574669186,"['APREF', 'UCSD']",EOST,SPOTGINS,KGIS00AUS,POSITION
SPOTGINS_KGLK00CAN.ENU,2011-07-07T00:00:00Z,2024-12-31T23:59:59Z,2025-03-19T08:40:04Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KGLK00CAN/SPOTGINS_KGLK00CAN.enu,13.4790097789439,86.35809987819732,"['NRCan', 'UCSD']",EOST,SPOTGINS,KGLK00CAN,POSITION
SPOTGINS_KHAR00UKR.ENU,2002-11-25T00:00:00Z,2019-05-03T23:59:59Z,2025-03-18T14:41:31Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KHAR00UKR/SPOTGINS_KHAR00UKR.enu,16.43543232058205,89.53856405130767,"['EPN', 'EPOS', 'IGS', 'MAO_GNSS', 'UCSD']",EOST,SPOTGINS,KHAR00UKR,POSITION
SPOTGINS_KIDC00ISL.ENU,2007-09-01T00:00:00Z,2024-11-30T23:59:59Z,2025-03-18T15:48:50Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KIDC00ISL/SPOTGINS_KIDC00ISL.enu,17.246292462037673,57.53968253968254,"['EPOS', 'UCSD', 'UNAVCO']",EOST,SPOTGINS,KIDC00ISL,POSITION
SPOTGINS_KILK00AUS.ENU,2013-06-20T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:27Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KILK00AUS/SPOTGINS_KILK00AUS.enu,12.030116326970365,95.60764679107875,"['APREF', 'UCSD']",EOST,SPOTGINS,KILK00AUS,POSITION
SPOTGINS_KILM00AUS.ENU,2015-09-18T00:00:00Z,2025-06-30T23:59:59Z,2025-09-07T17:17:27Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KILM00AUS/SPOTGINS_KILM00AUS.enu,9.774811741070296,98.20878813322138,"['APREF', 'UCSD']",EOST,SPOTGINS,KILM00AUS,POSITION
SPOTGINS_KILN00GBR.ENU,2009-01-07T00:00:00Z,2025-06-30T23:59:59Z,2025-08-26T15:47:06Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KILN00GBR/SPOTGINS_KILN00GBR.enu,16.47923793317616,97.82319707544035,"['EPOS', 'OS Net']",EOST,SPOTGINS,KILN00GBR,POSITION
SPOTGINS_KILP00FIN.ENU,2014-02-12T00:00:00Z,2025-05-31T23:59:59Z,2025-09-17T17:31:37Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KILP00FIN/SPOTGINS_KILP00FIN.enu,11.293064079651177,99.41846377513933,"['EPN', 'EPOS', 'UCSD']",EOST,SPOTGINS,KILP00FIN,POSITION
SPOTGINS_KING00GBR.ENU,2000-07-11T00:00:00Z,2021-03-10T23:59:59Z,2025-08-26T15:47:06Z,,IGS20,G,https://geodesy-plotter.ipgp.fr/data/KING00GBR/SPOTGINS_KING00GBR.enu,20.65970793089462,92.38107857426792,"['EPOS', 'OS Net']",EOST,SPOTGINS,KING00GBR,POSITION
